TrainInfo.AtLeast_HK,至少需要一張測試集才能開啟訓練，請問是否隨機選擇一張測試集開啟訓练？,,,,,,,,,
TrainInfo.AtLeast_JP,トレーニングを開始するには、最低1枚のテスト画像が必要です。ランダムで1枚のテスト画像を選択してトレーニングを開始しますか？,,,,,,,,,
TrainInfo.AverageInferenceSpeed_CN,平均推理速度,,,,,,,,,
TrainInfo.AverageInferenceSpeed_EN,Average Inference Speed,,,,,,,,,
TrainInfo.AverageInferenceSpeed_HK,平均推理速度,,,,,,,,,
TrainInfo.AverageInferenceSpeed_JP,平均推論速度,,,,,,,,,
TrainInfo.Blank_CN,空白,,,,,,,,,
TrainInfo.Blank_EN,Blank,,,,,,,,,
TrainInfo.Blank_HK,空白,,,,,,,,,
TrainInfo.Blank_JP,空欄,,,,,,,,,
TrainInfo.CLASSIFICATION_CN,分类算法,,,,,,,,,
TrainInfo.CLASSIFICATION_EN,Classification,,,,,,,,,
TrainInfo.CLASSIFICATION_HK,分類算法,,,,,,,,,
TrainInfo.CLASSIFICATION_JP,分類グアルゴリズム,,,,,,,,,
TrainInfo.DETECTION_CN,检测算法,,,,,,,,,
TrainInfo.DETECTION_EN,Detection,,,,,,,,,
TrainInfo.DETECTION_HK,檢測算法,,,,,,,,,
TrainInfo.DETECTION_JP,テストグアルゴリズム,,,,,,,,,
TrainInfo.DeleteModelInfo_CN,模块版本后將不會保留記錄，確定刪除嗎？,,,,,,,,,
TrainInfo.DeleteModelInfo_EN,Record will not be retained after deleting xx, are you sure you want to delete it?,,,,,,,,
TrainInfo.DeleteModelInfo_HK,模块版本后将不会保留记录，确定删除吗？,,,,,,,,,
TrainInfo.DeleteModelInfo_JP,を削除すると記録は残りませんが、削除してよろしいですか？,,,,,,,,,
TrainInfo.GpuResource_CN,GPU资源不足，是否进入队列进行等待,,,,,,,,,
TrainInfo.GpuResource_EN,Insufficient GPU resources, do you want to enter the waiting queue,,,,,,,,
TrainInfo.GpuResource_HK,GPU資源不足，是否進入隊列進行等待,,,,,,,,,
TrainInfo.GpuResource_JP,GPUリソースが不足しています、待機キューに入りますか？,,,,,,,,,
TrainInfo.InferenceFailed_CN,推理失败，请重新再试,,,,,,,,,
TrainInfo.InferenceFailed_EN,Inference failed, please try again ,,,,,,,,
TrainInfo.InferenceFailed_HK,推理失敗，請重新再試,,,,,,,,,
TrainInfo.InferenceFailed_JP,推論操作に失敗しました。もう一度お試しください。,,,,,,,,,
TrainInfo.NoLessThan_CN,至少需要标注2张图片才能进行数据划分，请进行标注,,,,,,,,,
TrainInfo.NoLessThan_EN,At least 2 images need to be labeled for data split, please label,,,,,,,,
TrainInfo.NoLessThan_HK,至少需要標註2張圖片才能進行數據劃分，請進行標註,,,,,,,,,
TrainInfo.NoLessThan_JP,データを分割するために、少なくとも2枚の画像にラベルが必要です。,,,,,,,,,
TrainInfo.OCR_CN,OCR算法,,,,,,,,,
TrainInfo.OCR_EN,OCR,,,,,,,,,
TrainInfo.OCR_HK,OCR算法,,,,,,,,,
TrainInfo.OCR_JP,OCRグアルゴリズム,,,,,,,,,
TrainInfo.Reason_CN,推理,,,,,,,,,
TrainInfo.Reason_EN,Inference,,,,,,,,,
TrainInfo.Reason_HK,推理,,,,,,,,,
TrainInfo.Reason_JP,推論,,,,,,,,,
TrainInfo.SEGMENTATION_CN,分割算法,,,,,,,,,
TrainInfo.SEGMENTATION_EN,Segmentation,,,,,,,,,
TrainInfo.SEGMENTATION_HK,分割算法,,,,,,,,,
TrainInfo.SEGMENTATION_JP,分割グアルゴリズム,,,,,,,,,
TrainInfo.Sheet_CN,张,,,,,,,,,
TrainInfo.Sheet_EN,Piece,,,,,,,,,
TrainInfo.Sheet_HK,張,,,,,,,,,
TrainInfo.Sheet_JP,シート,,,,,,,,,
TrainInfo.StopInferenceMessage_CN,结束推理后将不会保留记录，确定结束吗？,,,,,,,,,
TrainInfo.StopInferenceMessage_EN,No records will be kept after the inference is stoped, are you sure you want to stop?,,,,,,,,
TrainInfo.StopInferenceMessage_HK,結束推理後將不會保留記錄，確定結束嗎？,,,,,,,,,
TrainInfo.StopInferenceMessage_JP,推論操作を止めた後の記録は残りませんが、本当に止めても良いですか？,,,,,,,,,
TrainInfo.StopInference_CN,中止推理成功,,,,,,,,,
TrainInfo.StopInference_EN,stop inference successfully,,,,,,,,,
TrainInfo.StopInference_HK,中止推理成功,,,,,,,,,
TrainInfo.StopInference_JP,推論操作中止に成功しました。,,,,,,,,,
TrainInfo.StopTrainMessage_CN,温馨提示 结束训练后将不会保留记录，确定结束吗？,,,,,,,,,
TrainInfo.StopTrainMessage_EN,Tip: Record will not be retained after stopping the training,are you sure you want to end?,,,,,,,,
TrainInfo.StopTrainMessage_HK,溫馨提示 結束訓練後將不會保留記錄，確定結束嗎？,,,,,,,,,
TrainInfo.StopTrainMessage_JP,「警告」トレーニングが終了しても記録は残りませんが、本当に終了しますか？,,,,,,,,,
TrainInfo.StopTrain_CN,中止训练成功,,,,,,,,,
TrainInfo.StopTrain_EN,Stop training successfully,,,,,,,,,
TrainInfo.StopTrain_HK,中止訓練成功,,,,,,,,,
TrainInfo.StopTrain_JP,トレーニングを中断しました。,,,,,,,,,
TrainInfo.StudyTimes_CN,请输入学习次数,,,,,,,,,
TrainInfo.StudyTimes_EN,Please enter the number training epochs,,,,,,,,,
TrainInfo.StudyTimes_HK,請輸入學習次數,,,,,,,,,
TrainInfo.StudyTimes_JP,トレーニングをする回数を入力してください。,,,,,,,,,
TrainInfo.TestSet_CN,测试集,,,,,,,,,
TrainInfo.TestSet_EN,Test Set,,,,,,,,,
TrainInfo.TestSet_HK,測試集,,,,,,,,,
TrainInfo.TestSet_JP,テストセット,,,,,,,,,
TrainInfo.TimeConsuming_CN,耗时,,,,,,,,,
TrainInfo.TimeConsuming_EN,Time consuming,,,,,,,,,
TrainInfo.TimeConsuming_HK,耗時,,,,,,,,,
TrainInfo.TimeConsuming_JP,時間がかかる,,,,,,,,,
TrainInfo.TrainError_CN,无法获取训练数据，训练开启失败,,,,,,,,,
TrainInfo.TrainError_EN,Unable to obtain training data, training failed to start,,,,,,,,
TrainInfo.TrainError_HK,無法獲取訓練數據，訓練開啟失敗,,,,,,,,,
TrainInfo.TrainError_JP,トレーニングデータを取得できず、トレーニングを開始できませんでした,,,,,,,,,
TrainInfo.TrainFailed_CN,训练失败，请重新再试,,,,,,,,,
TrainInfo.TrainFailed_EN,Training failed，please try again,,,,,,,,,
TrainInfo.TrainFailed_HK,訓練失敗，請重新再試,,,,,,,,,
TrainInfo.TrainFailed_JP,トレーニングに失敗しました。もう一度やり直してください。,,,,,,,,,
TrainInfo.Train_CN,训练,,,,,,,,,
TrainInfo.Train_EN,Training,,,,,,,,,
TrainInfo.Train_HK,訓練,,,,,,,,,
TrainInfo.Train_JP,トレーニング,,,,,,,,,
TrainInfo.TrainingSet_CN,训练集,,,,,,,,,
TrainInfo.TrainingSet_EN,Do not operate during training,,,,,,,,,
TrainInfo.TrainingSet_HK,訓練集,,,,,,,,,
TrainInfo.TrainingSet_JP,トレーニングセット,,,,,,,,,
TrainInfo.TrainingStartTime_CN,训练开始时间,,,,,,,,,
TrainInfo.TrainingStartTime_EN,The current module training has been started, please do not start it again,,,,,,,,
TrainInfo.TrainingStartTime_HK,訓練開始時間,,,,,,,,,
TrainInfo.TrainingStartTime_JP,現在のモジュールトレーニングが開始されました。再度開始しないでください。,,,,,,,,,
TrainInfo.Training_CN,训练过程中请勿操作,,,,,,,,,
TrainInfo.Training_EN,Do not operate during training,,,,,,,,,
TrainInfo.Training_HK,訓練過程中請勿操作,,,,,,,,,
TrainInfo.Training_JP,トレーニング中は操作しないでください。,,,,,,,,,
TrainInfo.UnLabelImageInfo_CN,部分用于训练的图片没有标注，是否继续训练？,,,,,,,,,
TrainInfo.UnLabelImageInfo_EN,Some of the images used for training are not labeled. Do you want to continue training?,,,,,,,,,
TrainInfo.UnLabelImageInfo_HK,部分用於訓練的圖片沒有標註，是否繼續訓練？,,,,,,,,,
TrainInfo.UnLabelImageInfo_JP,トレーニングに使用する画像には、ラベルが貼られていないものがあります。学習を継続しますか？,,,,,,,,,
TrainInfo.Unclassified_CN,无所属集,,,,,,,,,
TrainInfo.Unclassified_EN,Unclassified,,,,,,,,,
TrainInfo.Unclassified_HK,無所屬集,,,,,,,,,
TrainInfo.Unclassified_JP,コレクションに含まれないもの,,,,,,,,,
TrainInfo.UnlabeledImage_CN,是否将已标注的图片用于训练？,,,,,,,,,
TrainInfo.UnlabeledImage_EN,Are the labeled images used for training?,,,,,,,,,
TrainInfo.UnlabeledImage_HK,是否將已標註的圖片用於訓練？,,,,,,,,,
TrainInfo.UnlabeledImage_JP,ラベル付けされた画像はトレーニングに使用しますか？,,,,,,,,,
TrainInfo.VersionInfo_CN,版本信息,,,,,,,,,
TrainInfo.VersionInfo_EN,Version Information,,,,,,,,,
TrainInfo.VersionInfo_HK,版本信息,,,,,,,,,
TrainInfo.VersionInfo_JP,バージョン情報,,,,,,,,,
TrainInfo.reportFailed_CN,報告生成失敗，請重新發起訓練,,,,,,,,,
TrainInfo.reportFailed_EN,Report generation failed, please restart training,,,,,,,,
TrainInfo.reportFailed_HK,報告生成失敗，請重新發起訓練,,,,,,,,,
TrainInfo.reportFailed_JP,レポート作成に失敗しました。トレーニングを再開してください。,,,,,,,,,
TrainInfo.reportGenerate_CN,报告生成中，请稍后重试,,,,,,,,,
TrainInfo.reportGenerate_EN,The report is being generated, please try again later,,,,,,,,
TrainInfo.reportGenerate_HK,報告生成中，請稍後重試,,,,,,,,,
TrainInfo.reportGenerate_JP,レポート作成中です。後でもう一度お試しください。,,,,,,,,,
TrainSet.Angle_CN,角度,,,,,,,,,
TrainSet.Angle_EN,Angle,,,,,,,,,
TrainSet.Angle_HK,角度,,,,,,,,,
TrainSet.Angle_JP,角度,,,,,,,,,
TrainSet.BigModel_CN,大模型,,,,,,,,,
TrainSet.BigModel_EN,Big Model,,,,,,,,,
TrainSet.BigModel_HK,大模型,,,,,,,,,
TrainSet.BigModel_JP,大型モデル,,,,,,,,,
TrainSet.Blur_CN,模糊,,,,,,,,,
TrainSet.Blur_EN,Blur,,,,,,,,,
TrainSet.Blur_HK,模糊,,,,,,,,,
TrainSet.Blur_JP,ぼかし,,,,,,,,,
TrainSet.Color_CN,颜色,,,,,,,,,
TrainSet.Color_EN,Color,,,,,,,,,
TrainSet.Color_HK,顏色,,,,,,,,,
TrainSet.Color_JP,カラー,,,,,,,,,
TrainSet.Cut_CN,裁剪,,,,,,,,,
TrainSet.Cut_EN,Cut,,,,,,,,,
TrainSet.Cut_HK,裁剪,,,,,,,,,
TrainSet.Cut_JP,カット,,,,,,,,,
TrainSet.DataEnhancement_CN,数据增强,,,,,,,,,
TrainSet.DataEnhancement_EN,Data Augmentation,,,,,,,,,
TrainSet.DataEnhancement_HK,數據增強,,,,,,,,,
TrainSet.DataEnhancement_JP,データ強化,,,,,,,,,
TrainSet.HardwareSettings_CN,硬件配置,,,,,,,,,
TrainSet.HardwareSettings_EN,Hardware Settings,,,,,,,,,
TrainSet.HardwareSettings_HK,硬件配置,,,,,,,,,
TrainSet.HardwareSettings_JP,ハードウェア設定,,,,,,,,,
TrainSet.MediumModel_CN,中模型,,,,,,,,,
TrainSet.MediumModel_EN,Medium Model,,,,,,,,,
TrainSet.MediumModel_HK,中模型,,,,,,,,,
TrainSet.MediumModel_JP,中型モデル,,,,,,,,,
TrainSet.NoZero_CN,请勿输入0,,,,,,,,,
TrainSet.NoZero_EN,Do not enter 0,,,,,,,,,
TrainSet.NoZero_HK,請勿輸入0,,,,,,,,,
TrainSet.NoZero_JP,0を入力しないでください,,,,,,,,,
TrainSet.Noise_CN,噪声,,,,,,,,,
TrainSet.Noise_EN,Noise,,,,,,,,,
TrainSet.Noise_HK,噪聲,,,,,,,,,
TrainSet.Noise_JP,ノイズ,,,,,,,,,
TrainSet.OnlyNumber_CN,只能输入数字,,,,,,,,,
TrainSet.OnlyNumber_EN,Enter numbers only,,,,,,,,,
TrainSet.OnlyNumber_HK,只能輸入數字,,,,,,,,,
TrainSet.OnlyNumber_JP,数字のみを入力してください,,,,,,,,,
TrainSet.PleaseEnterTrainingTime_CN,请输入学习次数,,,,,,,,,
TrainSet.PleaseEnterTrainingTime_EN,Please enter the number training epochs,,,,,,,,,
TrainSet.PleaseEnterTrainingTime_HK,請輸入學習次數,,,,,,,,,
TrainSet.PleaseEnterTrainingTime_JP,トレーニングをする回数を入力してください。,,,,,,,,,
TrainSet.PleaseEnter_CN,请输入0-10000,,,,,,,,,
TrainSet.PleaseEnter_EN,Please enter 0-10000,,,,,,,,,
TrainSet.PleaseEnter_HK,請輸入0-10000,,,,,,,,,
TrainSet.PleaseEnter_JP,０－１００００を入力してください,,,,,,,,,
TrainSet.Sharpness_CN,锐化,,,,,,,,,
TrainSet.Sharpness_EN,Sharpness,,,,,,,,,
TrainSet.Sharpness_HK,銳度,,,,,,,,,
TrainSet.Sharpness_JP,シャープネス,,,,,,,,,
TrainSet.SmallModel_CN,小模型,,,,,,,,,
TrainSet.SmallModel_EN,Small Model,,,,,,,,,
TrainSet.SmallModel_HK,小模型,,,,,,,,,
TrainSet.SmallModel_JP,小型モデル,,,,,,,,,
TrainSet.StartTrainingMsg_CN,开启训练成功,,,,,,,,,
TrainSet.StartTrainingMsg_EN,Training started.,,,,,,,,,
TrainSet.StartTrainingMsg_HK,開啟訓練成功,,,,,,,,,
TrainSet.StartTrainingMsg_JP,トレニンーグを開始しました。,,,,,,,,,
TrainSet.StartTraining_CN,开始训练,,,,,,,,,
TrainSet.StartTraining_EN,Start Training,,,,,,,,,
TrainSet.StartTraining_HK,開始訓練,,,,,,,,,
TrainSet.StartTraining_JP,トレニンーグを開始,,,,,,,,,
TrainSet.TrainingTime_CN,学习次数,,,,,,,,,
TrainSet.TrainingTime_EN,Training Time,,,,,,,,,
TrainSet.TrainingTime_HK,學習次數,,,,,,,,,
TrainSet.TrainingTime_JP,トレニンーグ回数,,,,,,,,,
UserManage.Action.DeleteMsg_CN,您即将删除用户,,,,,,,,,
UserManage.Action.DeleteMsg_EN,You are deleting user,,,,,,,,,
UserManage.Action.DeleteMsg_HK,您即將刪除用戶,,,,,,,,,
UserManage.Action.DeleteMsg_JP,您即将删除用户,,,,,,,,,
UserManage.Action.DeleteSuccess_CN,删除成功,,,,,,,,,
UserManage.Action.DeleteSuccess_EN,Successfully deleted,,,,,,,,,
UserManage.Action.DeleteSuccess_HK,刪除成功,,,,,,,,,
UserManage.Action.DeleteSuccess_JP,削除できました,,,,,,,,,
UserManage.Action.Permissions_CN,权限为,,,,,,,,,
UserManage.Action.Permissions_EN,authority is,,,,,,,,,
UserManage.Action.Permissions_HK,權限為,,,,,,,,,
UserManage.Action.Permissions_JP,权限为,,,,,,,,,
UserManage.AddUser_CN,添加用户,,,,,,,,,
UserManage.AddUser_EN,Add User,,,,,,,,,
UserManage.AddUser_HK,添加用戶,,,,,,,,,
UserManage.AddUser_JP,ユーザーを追加する,,,,,,,,,
UserManage.Columns.Action_CN,操作,,,,,,,,,
UserManage.Columns.Action_EN,Operation,,,,,,,,,
UserManage.Columns.Action_HK,操作,,,,,,,,,
UserManage.Columns.Action_JP,操作,,,,,,,,,
UserManage.Columns.ID_CN,ID,,,,,,,,,
UserManage.Columns.ID_EN,ID,,,,,,,,,
UserManage.Columns.ID_HK,ID,,,,,,,,,
UserManage.Columns.ID_JP,ID,,,,,,,,,
UserManage.Columns.RemainingValidity_CN,剩余时间,,,,,,,,,
UserManage.Columns.RemainingValidity_EN,Remaining Time,,,,,,,,,
UserManage.Columns.RemainingValidity_HK,剩餘時間,,,,,,,,,
UserManage.Columns.RemainingValidity_JP,残り時間,,,,,,,,,
UserManage.Columns.TimeCreated_CN,创建时间,,,,,,,,,
UserManage.Columns.TimeCreated_EN,Creation Time,,,,,,,,,
UserManage.Columns.TimeCreated_HK,創建時間,,,,,,,,,
UserManage.Columns.TimeCreated_JP,作成時間,,,,,,,,,
UserManage.Columns.UserGroup_CN,用户组,,,,,,,,,
UserManage.Columns.UserGroup_EN,User Group,,,,,,,,,
UserManage.Columns.UserGroup_HK,用戶組,,,,,,,,,
UserManage.Columns.UserGroup_JP,ユーザーグループ,,,,,,,,,
UserManage.Columns.Username_CN,用户名,,,,,,,,,
UserManage.Columns.Username_EN,Username,,,,,,,,,
UserManage.Columns.Username_HK,用戶名,,,,,,,,,
UserManage.Columns.Username_JP,ユーザー名,,,,,,,,,
UserManage.Modal.AccountValidity_CN,账户有效期,,,,,,,,,
UserManage.Modal.AccountValidity_EN,Account Validity,,,,,,,,,
UserManage.Modal.AccountValidity_HK,帳戶有效期,,,,,,,,,
UserManage.Modal.AccountValidity_JP,アカウント有効期限,,,,,,,,,
UserManage.Modal.AddUserSuccess_CN,添加用户成功！,,,,,,,,,
UserManage.Modal.AddUserSuccess_EN,Add user successfully,,,,,,,,,
UserManage.Modal.AddUserSuccess_HK,添加用戶成功！,,,,,,,,,
UserManage.Modal.AddUserSuccess_JP,ユーザーの追加に成功しました。,,,,,,,,,
UserManage.Modal.AddUser_CN,添加用户,,,,,,,,,
UserManage.Modal.AddUser_EN,Add User,,,,,,,,,
UserManage.Modal.AddUser_HK,添加用戶,,,,,,,,,
UserManage.Modal.AddUser_JP,ユーザー追加,,,,,,,,,
UserManage.Modal.Cancel_CN,取消,,,,,,,,,
UserManage.Modal.Cancel_EN,Cancel,,,,,,,,,
UserManage.Modal.Cancel_HK,取消,,,,,,,,,
UserManage.Modal.Cancel_JP,キャンセル,,,,,,,,,
UserManage.Modal.Confirm_CN,确定,,,,,,,,,
UserManage.Modal.Confirm_EN,Confirm,,,,,,,,,
UserManage.Modal.Confirm_HK,確定,,,,,,,,,
UserManage.Modal.Confirm_JP,確認,,,,,,,,,
UserManage.Modal.Day_CN,天,,,,,,,,,
UserManage.Modal.Day_EN,Day,,,,,,,,,
UserManage.Modal.Day_HK,天,,,,,,,,,
UserManage.Modal.Day_JP,日,,,,,,,,,
UserManage.Modal.EditUserSuccess_CN,编辑用户成功！,,,,,,,,,
UserManage.Modal.EditUserSuccess_EN,Edit User success!,,,,,,,,,
UserManage.Modal.EditUserSuccess_HK,編輯用戶成功！,,,,,,,,,
UserManage.Modal.EditUserSuccess_JP,ユーザーを編集できました！,,,,,,,,,
UserManage.Modal.EditUser_CN,编辑用户,,,,,,,,,
UserManage.Modal.EditUser_EN,Edit User,,,,,,,,,
UserManage.Modal.EditUser_HK,編輯用戶,,,,,,,,,
UserManage.Modal.EditUser_JP,ユーザーの編集,,,,,,,,,
UserManage.Modal.GPUNumber_CN,卡,,,,,,,,,
UserManage.Modal.GPUNumber_EN,GPU,,,,,,,,,
UserManage.Modal.GPUNumber_HK,卡,,,,,,,,,
UserManage.Modal.GPUNumber_JP,GPU,,,,,,,,,
UserManage.Modal.GPU_CN,允许使用GPU卡数,,,,,,,,,
UserManage.Modal.GPU_EN,Number of GPU Allowed,,,,,,,,,
UserManage.Modal.GPU_HK,允許使用GPU卡數,,,,,,,,,
UserManage.Modal.GPU_JP,使用できるGPUナンバー,,,,,,,,,
UserManage.Modal.Operator_CN,作业员,,,,,,,,,
UserManage.Modal.Operator_EN,Operator,,,,,,,,,
UserManage.Modal.Operator_HK,操作人員,,,,,,,,,
UserManage.Modal.Operator_JP,オペレーター,,,,,,,,,
UserManage.Modal.PasswordAgainPlaceholder_CN,请再次输入密码,,,,,,,,,
UserManage.Modal.PasswordAgainPlaceholder_EN,Please enter password again,,,,,,,,,
UserManage.Modal.PasswordAgainPlaceholder_HK,請再次輸入密碼,,,,,,,,,
UserManage.Modal.PasswordAgainPlaceholder_JP,もう一度パスワードを入力してください。,,,,,,,,,
UserManage.Modal.PasswordAgain_CN,再次输入密码,,,,,,,,,
UserManage.Modal.PasswordAgain_EN,Enter the Password Again,,,,,,,,,
UserManage.Modal.PasswordAgain_HK,再次輸入密碼,,,,,,,,,
UserManage.Modal.PasswordAgain_JP,もう一度パスワードを入力してください,,,,,,,,,
UserManage.Modal.PasswordPlaceholder_CN,请输入密码,,,,,,,,,
UserManage.Modal.PasswordPlaceholder_EN,Please enter password,,,,,,,,,
UserManage.Modal.PasswordPlaceholder_HK,請輸入密碼,,,,,,,,,
UserManage.Modal.PasswordPlaceholder_JP,パスワードを入力してください,,,,,,,,,
UserManage.Modal.Password_CN,设置密码,,,,,,,,,
UserManage.Modal.Password_EN,Set Password,,,,,,,,,
UserManage.Modal.Password_HK,設置密碼,,,,,,,,,
UserManage.Modal.Password_JP,パスワードの設定をしてください,,,,,,,,,
UserManage.Modal.Permanent_CN,永久,,,,,,,,,
UserManage.Modal.Permanent_EN,Permanent,,,,,,,,,
UserManage.Modal.Permanent_HK,永久,,,,,,,,,
UserManage.Modal.Permanent_JP,パーマネント,,,,,,,,,
UserManage.Modal.RemainingValidity_CN,剩余天数,,,,,,,,,
UserManage.Modal.RemainingValidity_EN,The remaining number of days,,,,,,,,,
UserManage.Modal.RemainingValidity_HK,剩餘天數,,,,,,,,,
UserManage.Modal.RemainingValidity_JP,残りの日数,,,,,,,,,
UserManage.Modal.Unchanged_CN,保持不变,,,,,,,,,
UserManage.Modal.Unchanged_EN,Unchanged,,,,,,,,,
UserManage.Modal.Unchanged_HK,保持不變,,,,,,,,,
UserManage.Modal.Unchanged_JP,変化なし,,,,,,,,,
UserManage.Modal.Unlimited_CN,不限,,,,,,,,,
UserManage.Modal.Unlimited_EN,Unlimited,,,,,,,,,
UserManage.Modal.Unlimited_HK,不限,,,,,,,,,
UserManage.Modal.Unlimited_JP,制限なし,,,,,,,,,
UserManage.Modal.UserGroup_CN,用户组,,,,,,,,,
UserManage.Modal.UserGroup_EN,User Group,,,,,,,,,
UserManage.Modal.UserGroup_HK,用戶組,,,,,,,,,
UserManage.Modal.UserGroup_JP,ユーザーグループ,,,,,,,,,
UserManage.Modal.UsernamePlaceholder_CN,请输入用户名,,,,,,,,,
UserManage.Modal.UsernamePlaceholder_EN,Please enter username,,,,,,,,,
UserManage.Modal.UsernamePlaceholder_HK,請輸入用戶名,,,,,,,,,
UserManage.Modal.UsernamePlaceholder_JP,ユーザー名を入力してください,,,,,,,,,
UserManage.Modal.Username_CN,用户名,,,,,,,,,
UserManage.Modal.Username_EN,Username,,,,,,,,,
UserManage.Modal.Username_HK,用戶名,,,,,,,,,
UserManage.Modal.Username_JP,ユーザー名,,,,,,,,,
UserManage.Row.Admin_CN,超级管理员,,,,,,,,,
UserManage.Row.Admin_EN,Admin,,,,,,,,,
UserManage.Row.Admin_HK,超级管理员,,,,,,,,,
UserManage.Row.Admin_JP,超级管理员,,,,,,,,,
UserManage.Row.Day_CN,天,,,,,,,,,
UserManage.Row.Day_EN,Day,,,,,,,,,
UserManage.Row.Day_HK,天,,,,,,,,,
UserManage.Row.Day_JP,日,,,,,,,,,
UserManage.Row.Delete_CN,删除,,,,,,,,,
UserManage.Row.Delete_EN,Delete,,,,,,,,,
UserManage.Row.Delete_HK,刪除,,,,,,,,,
UserManage.Row.Delete_JP,削除,,,,,,,,,
UserManage.Row.Edit_CN,编辑,,,,,,,,,
UserManage.Row.Edit_EN,Edit,,,,,,,,,
UserManage.Row.Edit_HK,編輯,,,,,,,,,
UserManage.Row.Edit_JP,編集,,,,,,,,,
UserManage.Row.Expired_CN,已过期,,,,,,,,,
UserManage.Row.Expired_EN,Expired,,,,,,,,,
UserManage.Row.Expired_HK,已過期,,,,,,,,,
UserManage.Row.Expired_JP,期限切れ,,,,,,,,,
UserManage.Row.Operator_CN,作业员,,,,,,,,,
UserManage.Row.Operator_EN,Operator,,,,,,,,,
UserManage.Row.Operator_HK,作業員,,,,,,,,,
UserManage.Row.Operator_JP,作業員,,,,,,,,,
UserManage.Row.Permanent_CN,永久,,,,,,,,,
UserManage.Row.Permanent_EN,Permanent,,,,,,,,,
UserManage.Row.Permanent_HK,永久,,,,,,,,,
UserManage.Row.Permanent_JP,無期限,,,,,,,,,
UserManage.filter.expired_CN,已过期,,,,,,,,,
UserManage.filter.expired_EN,expired,,,,,,,,,
UserManage.filter.expired_HK,期限切れ,,,,,,,,,
UserManage.filter.expired_JP,期限切れ,,,,,,,,,
UserManage.filter.valid_CN,有效,,,,,,,,,
UserManage.filter.valid_EN,valid,,,,,,,,,
UserManage.filter.valid_HK,効果的,,,,,,,,,
UserManage.filter.valid_JP,効果的,,,,,,,,,
locale_CN,zh_CN,,,,,,,,,
locale_EN,en,,,,,,,,,
locale_HK,zh_HK,,,,,,,,,
locale_JP,ja_JP,,,,,,,,,
report.DisplayInferenceResult_CN,显示推理结果,,,,,,,,,
report.DisplayInferenceResult_EN,Show inference results,,,,,,,,,
report.DisplayInferenceResult_HK,顯示推理結果,,,,,,,,,
report.DisplayInferenceResult_JP,推論結果を表示する,,,,,,,,,
report.DisplayLabels_CN,显示标注,,,,,,,,,
report.DisplayLabels_EN,Show callout,,,,,,,,,
report.DisplayLabels_HK,顯示標註,,,,,,,,,
report.DisplayLabels_JP,コールアウトを表示,,,,,,,,,
report.FrontModule_CN,前置模块版本,,,,,,,,,
report.FrontModule_EN,Front Module,,,,,,,,,
report.FrontModule_HK,前置模塊版本,,,,,,,,,
report.FrontModule_JP,フロントモジュール,,,,,,,,,
report.LossValue_CN,损失值,,,,,,,,,
report.LossValue_EN,Loss Value,,,,,,,,,
report.LossValue_HK,損失值,,,,,,,,,
report.LossValue_JP,損失値,,,,,,,,,
report.ModuleAlgorithm_CN,模块算法类型,,,,,,,,,
report.ModuleAlgorithm_EN,Module Algorithm,,,,,,,,,
report.ModuleAlgorithm_HK,模塊算法類型,,,,,,,,,
report.ModuleAlgorithm_JP,モジュールアルゴリズム,,,,,,,,,
report.NoInferenceResult_CN,无推理结果,,,,,,,,,
report.NoInferenceResult_EN,No inference result,,,,,,,,,
report.NoInferenceResult_HK,無推理結果,,,,,,,,,
report.NoInferenceResult_JP,推論結果なし,,,,,,,,,
